area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
FR,35.229856181932554,1.0159841723527937e-06,4.5556176380592236e-06,1013.1396561852134,1101.3545681091139,79.56487601306266,0.0,0.0
