year,area,dual
2056,FR,-1.924935588704102e-08
2056,BE,-6.989503510336808e-07
2056,DE,-4.118120148508613e-07
2056,CH,-1.6754616183334292e-07
2056,IT,-2.7597278277730857e-07
2056,ES,-2.2667876900341118e-07
2056,UK,-1.0673975932832568e-07
2056,NL,-6.452625721858442e-08
2056,IE,-8.929053763040429e-08
2056,PT,-5.024393345820499e-07
