area,tech,dual
FR,offshore_float,-0.0
FR,offshore_ground,-0.0
FR,onshore,-155.81977754995
FR,pv_ground,-25.586340976024168
FR,pv_roof_com,-2.852208893368673
FR,pv_roof_indiv,-0.0
FR,river,-520.6754337298498
FR,lake,-0.0
FR,nuclear,-340.13868164344814
FR,natural_gas,-0.0
FR,coal,-0.0
FR,biomass_coge,-397.93542569348404
FR,geothermal_coge,-369.0999316894944
FR,waste,-215.53651924302397
FR,marine,-45.225988858518406
FR,rsv_dummy,-0.0
FR,lost_load,-0.0
BE,offshore_float,-0.0
BE,offshore_ground,-0.0
BE,onshore,-185.33478567103148
BE,pv_ground,-1.8477040843121273
BE,pv_roof_com,-0.0
BE,pv_roof_indiv,-0.0
BE,river,-136.95783669831224
BE,lake,-913.9457817855972
BE,nuclear,-17658.16248865034
BE,coal,-0.0
BE,biomass_coge,-190.6900095249236
BE,geothermal_coge,-541.9253742392219
BE,waste,-201.10485567024526
BE,marine,-632.7913348413634
BE,rsv_dummy,-0.0
BE,lost_load,-0.0
DE,offshore_float,-0.0
DE,offshore_ground,-0.0
DE,onshore,-160.65306671163637
DE,pv_ground,-7.022866760539379
DE,pv_roof_com,-0.0
DE,pv_roof_indiv,-0.0
DE,river,-453.77053226620046
DE,lake,-0.0
DE,nuclear,-17659.9978497551
DE,coal,-0.0
DE,biomass_coge,-190.6788231362392
DE,geothermal_coge,-315.1612087880467
DE,waste,-1128.5422603442275
DE,marine,-632.7638487263974
DE,rsv_dummy,-0.0
DE,lost_load,-0.0
CH,offshore_float,-0.0
CH,offshore_ground,-0.0
CH,onshore,-66.30693562486445
CH,pv_ground,-9.337163673396985
CH,pv_roof_com,-0.0
CH,pv_roof_indiv,-0.0
CH,river,-197.94819895332577
CH,lake,-0.0
CH,nuclear,-1904.2147327813009
CH,coal,-0.0
CH,biomass_coge,-444.456521520629
CH,geothermal_coge,-560.083969720213
CH,waste,-1146.7283419401847
CH,marine,-650.9499303223549
CH,rsv_dummy,-0.0
CH,lost_load,-0.0
IT,offshore_float,-0.0
IT,offshore_ground,-0.0
IT,onshore,-120.32637674458346
IT,pv_ground,-58.78667448081613
IT,pv_roof_com,-30.664450601682113
IT,pv_roof_indiv,-0.0
IT,river,-161.422029810173
IT,lake,-0.0
IT,nuclear,-7715.005265931888
IT,coal,-0.0
IT,biomass_coge,-310.8957257518922
IT,geothermal_coge,-434.46564638993664
IT,waste,-228.1627467894626
IT,marine,-782.0644324839717
IT,rsv_dummy,-0.0
IT,lost_load,-0.0
ES,offshore_float,-0.0
ES,offshore_ground,-0.0
ES,onshore,-109.08501752525525
ES,pv_ground,-55.28072039950386
ES,pv_roof_com,-28.455482316481415
ES,pv_roof_indiv,-0.0
ES,river,-176.35459295943153
ES,lake,-0.0
ES,nuclear,-15776.856282131992
ES,coal,-0.0
ES,biomass_coge,-236.83877240174303
ES,geothermal_coge,-302.19691508748355
ES,waste,-199.75532123685718
ES,marine,-9.343811166315465
ES,rsv_dummy,-0.0
ES,lost_load,-0.0
UK,offshore_float,-0.0
UK,offshore_ground,-0.0
UK,onshore,-244.47530878718246
UK,pv_ground,-24.045396731447035
UK,pv_roof_com,-2.596102341378449
UK,pv_roof_indiv,-0.0
UK,river,-200.88586850698803
UK,lake,-918.6728646585991
UK,nuclear,-59498.63271859157
UK,coal,-0.0
UK,biomass_coge,-163.3259715308595
UK,geothermal_coge,-546.65245711222
UK,waste,-1133.296829332195
UK,marine,-637.5184177143663
UK,rsv_dummy,-0.0
UK,lost_load,-0.0
NL,offshore_float,-0.0
NL,offshore_ground,-0.0
NL,onshore,-192.64412926947338
NL,pv_ground,-7.235129045245011
NL,pv_roof_com,-0.0
NL,pv_roof_indiv,-0.0
NL,river,-223.18346470899124
NL,lake,-913.9147810520944
NL,nuclear,-17661.833391780005
NL,coal,-0.0
NL,biomass_coge,-190.6742611391116
NL,geothermal_coge,-541.8943735057173
NL,waste,-1128.5387457256898
NL,marine,-632.7603341078608
NL,rsv_dummy,-0.0
NL,lost_load,-0.0
IE,offshore_float,-0.0
IE,offshore_ground,-0.0
IE,onshore,-289.8632512795754
IE,pv_ground,-27.226045769282187
IE,pv_roof_com,-4.765293363811052
IE,pv_roof_indiv,-0.0
IE,river,-389.13740969463447
IE,lake,-918.6401945459147
IE,nuclear,-59500.599948814044
IE,coal,-0.0
IE,biomass_coge,-163.3091283954729
IE,geothermal_coge,-546.619786999538
IE,waste,-1133.2641592195105
IE,marine,-637.4857476016801
IE,rsv_dummy,-0.0
IE,lost_load,-0.0
PT,offshore_float,-0.0
PT,offshore_ground,-0.0
PT,onshore,-117.32716604551345
PT,pv_ground,-49.029695969705294
PT,pv_roof_com,-24.256710376607785
PT,pv_roof_indiv,-0.0
PT,river,-0.0
PT,lake,-0.0
PT,nuclear,-15775.209229780508
PT,coal,-0.0
PT,biomass_coge,-236.84109847285524
PT,geothermal_coge,-525.6680376235456
PT,waste,-1112.312409843518
PT,marine,-616.5339982256879
PT,rsv_dummy,-0.0
PT,lost_load,-0.0
