year,area,dual
2051,FR,-64.05273492775665
2051,BE,-130.60000011120917
2051,DE,-63.44800104737033
2051,CH,-63.44800113381708
2051,IT,-63.448001110129404
2051,ES,-63.44800109573225
2051,UK,-63.448001125524456
2051,NL,-130.60000001505037
2051,IE,-63.44800105449558
2051,PT,-63.4480011368485
