tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,20.340589085,0.0,172.69308309253327,17.414556942014283,112.55368853115954,68.78969531059998,20.864273689599997,163.16324158780003,14.724124157249998,228.85280210519997
offshore_ground,11.4460407,0.0,99.60103598466667,9.445556835,67.2978614746248,37.1934461,12.858215180799998,93.82363362,8.240995188000001,128.48562805371427
onshore,38.88283575999999,20.758804208999997,383.38319581714273,195.4774559743636,216.7912234755176,76.56244581599998,143.72079970114282,39.88558674,34.33181951499999,233.23484394383334
pv_ground,17.05218847,16.054897512,125.720869284,75.682594062,83.02412763805951,5.050451743000002,85.1725605654,23.49821331,16.052818912000003,33.304068056000006
pv_roof_com,21.318021031999997,19.955888375999997,157.64184810900002,93.6523772,90.044433733905,6.240161508,106.1409079206,29.33100162,20.238529739999997,40.842982945
pv_roof_indiv,10.079172944000002,9.347891513999999,74.11498664400001,44.102963286,48.4797442657638,3.038779764,49.500577979999996,13.983018966,9.306858329999999,19.840466621999997
river,0.20093242690660632,25.677320945827805,19.99636382094468,13.53396121988685,37.600099486181826,0.9524866857042221,32.813006230610924,0.11680123867791269,0.21136423421644526,5.683877840373887
lake,0.0,15.065331051196823,0.34715981391811884,16.088742215471793,15.57400892462942,0.0,14.574527965761588,0.0,7.091770294794442,0.0
nuclear,0.0,0.0,0.0,0.0,12.850919999947154,0.0,0.0,0.0,0.0,0.0
methanization,7.999999999958291,3.9999999999682077,89.99999999996204,55.99999999996462,162.51200999996604,13.999999999951937,36.99999999995643,9.999999999956435,4.999999999968167,35.99999999993349
pyrogazification,0.0,2.499803885204415,0.0133617069048956,10.572412785964618,8.116349992350388,0.4380808781707524,30.770632511282635,0.0,5.107956396154291,0.016314899534761014
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.2845674403169119,0.0,4.120219102932466,0.7988800388093344,1.1123722950614474,0.4318016769158938,1.959108655771868,1.3266493679871187,0.19247625892840112,4.449194208030362
ch4_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_ccgt,12.392541911348241,0.30776685877058785,27.862817826185058,6.246866664056184,0.0,0.17779986020414842,40.588031032490335,13.786803216418086,0.007217856554767396,30.516902707172868
electrolysis,15.71054462133377,19.4272885892304,157.0770574532012,79.9666766993394,88.22211205839994,53.28483601503128,65.00325805681643,67.59584721183411,21.36033590363892,97.92779236141868
methanation,0.007670987832885329,4.077946279633968,77.03120917268866,15.609780080032916,7.084239833706368,32.64141328323742,0.0,44.92636973313898,3.1957608904121204,29.144294815162546
phs,2.2530500953471386,6.823084944245675,11.26912108788254,11.421480132854024,8.40888336933509,0.0,15.330498614872596,0.0,11.20092475171739,4.6247527149817795
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.0,0.23797000754506117,0.0,0.0,0.0,1.1948968110019627
battery_4h,4.90387611740941,0.0,28.55635840688369,33.697593612494884,7.992966421838418,0.8943866332030358,34.64872453006928,8.613274021112995,1.2100140705049416,10.673557059152976
battery_8h,0.3931788577111852,0.0,0.6433693363926511,1.7720076987236815,0.0,0.0,6.408483114691642,0.0949990676736222,0.030532872729296518,0.0
h2_saltcavern,0.0,0.0,0.0,0.0,20.396977517295557,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,4.357988694366847,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
