tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,2.9451635233285436,5.9048228311064905,14.55078202937829,14.582075622068476,17.015105597935094,6.045428385595277,0.0,0.0,9.384870629196776,10.844386331376251
battery_1h_input,4.766743078186852e-06,3.7737031864112145e-06,4.573793245540151e-06,4.130952581088256e-06,4.543068678368198e-06,9.256947111955272e-06,9.16897407774109e-06,4.708841180128742e-06,4.117398629122004e-06,9.7864455414107e-06
battery_2h_input,9.900601127614927e-06,5.333501668466628e-06,9.507007784712306e-06,8.131940577517687e-06,9.92451223852076e-06,1.3276631233354612,0.26441111949441665,9.8515139535114e-06,8.106811064086233e-06,3.0387098941403687e-05
battery_4h_input,5.448751241561076,6.977429769150687e-06,31.72928711443685,37.44177067986077,38.49858281175229,11.859507843568423,0.9937629257810835,9.570304467859161,1.3444600783386744,20.70286305313644
battery_8h_input,0.4368653974567731,3.301889194456958e-06,0.7148548182133097,1.9688974430267292,7.120536794102948,1.47446963455276e-05,1.4609147820677675e-05,0.10555451963626279,0.03392541414347268,2.3099620719415517e-05
electrolysis_input,23.381918145784063,28.913527986233866,233.77693062047183,119.01397017359378,96.74399556014411,145.7454009635497,79.30353174536957,100.60253190432367,31.79047179479233,131.3004897358276
methanation_input,0.013782779190077072,7.327013723087921,138.40514023765084,28.046733580573708,5.1261547703250525e-06,52.36475260276927,58.64816911926854,80.72105540163653,5.7419549680431325,12.728544939015649
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,113.30718459253009,69.0575496392778,638.3984469871064,335.27549696891543,405.7426662552576,530.9283131816877,45.94521541989428,197.89117388748411,72.85653148277112,501.09750937345535
curtailment,15.189895675384117,7.409420487506678,22.041541371189812,7.1223245567513915,17.294661947412745,6.902678084885443,6.219317815342265,15.237243894764749,6.404674848243588,13.130433401232821
elec_trade_exports,52.73323509865499,7.192374944843865,181.70543920078603,92.63244208387432,7.893012326391681,95.1845768974352,74.52097572503328,61.828485472246335,60.16225195893482,128.339565823992
