year,area,dual
2050,FR,-1.0936616945400601e-08
2050,BE,-2.4813207140207747e-07
2050,DE,-1.9616926355566705e-07
2050,CH,-6.638528304847569e-08
2050,IT,-6.703966807373476e-08
2050,ES,-4.5340841674153014e-08
2050,UK,-6.291056048805232e-08
2050,NL,-9.020273671957623e-09
2050,IE,-1.0688381735235453e-08
2050,PT,-1.5515716711433925e-07
